Sample,,,,,,,ATORVASTATIN CALCIUM Results,,NIZATIDINE Results,,IS_SPARTEINE Results,,GALANTAMINE Results,,FLUOXETINE Results,,PIDOTIMOD Results,,OLANZAPINE Results,,ROPINIROLE HYDROCHLORIDE Results,,TINIDAZOLE Results,,DESVENLAFAXINE SUCCINATE Results,,QUININE SULFATE Results,,IS_EMETINE Results,,IS_CAFFEINE Results,,DABIGATRAN ETEXILATE MESYLATE Results,,IS_YOHIMBINE Results,,TRIMETHOBENZAMIDE HYDROCHLORIDE Results,,BUPROPION Results,,ROSIGLITAZONE MALEATE Results,,PALIPERIDONE Results,,IS_SULFAMETHOXAZOLE Results,,TERAZOSIN HYDROCHLORIDE Results,,NOSCAPINE HYDROCHLORIDE Results,,BAMBUTEROL HYDROCHLORIDE Results,,ELETRIPTAN HYDROBROMIDE Results,,ANTAZOLINE PHOSPHATE Results,,PRAZOSIN HYDROCHLORIDE Results,,DOMPERIDONE Results,,IS_EYTHROMYCINE Results,,CITALOPRAM HYDROBROMIDE Results,,SPIPERONE Results,,CYCLOPHOSPHAMIDE Results,,DIPERODON HYDROCHLORIDE Results,,PERICIAZINE Results,,TRIHEXYPHENIDYL HYDROCHLORIDE Results,,PAROXETINE HYDROCHLORIDE Results,,METHSUXIMIDE Results,,OXCARBAZEPINE Results,,LETROZOLE Results,,BENZTHIAZIDE Results,,PHENYTOIN SODIUM Results,,PIMOZIDE Results,,METAXALONE Results,,BROMOCRIPTINE MESYLATE Results,,MEBENDAZOLE Results,,FLUPHENAZINE HYDROCHLORIDE Results,,DICYCLOMINE HYDROCHLORIDE Results,,RILUZOLE Results,,REBAMIPIDE Results,,GRISEOFULVIN Results,,DEXAMETHASONE Results,,IS_MIFEPRISTONE Results,,LOSARTAN Results,,IRBESARTAN Results,,BEZAFIBRATE Results,,SULFASALAZINE Results,,TRANILAST Results,,NITRENDIPINE Results,,RACECADOTRIL Results,,FINASTERIDE Results,,CYPROTERONE ACETATE Results,,BETAMETHASONE VALERATE Results,,PACLITAXEL Results,,IS_IPRIFLAVONE Results,,IDEBENONE Results,
,,Name,Data File,Type,Level,Acq. Date-Time,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area,RT,Area
!,!,MZ002H-Pool14-P004C4-S048-T12,MZ002H-Pool14-P004C4-S048-T12.d,Sample,,5/12/2016 6:37 PM,,,1.044,1586655,1.077,3511718,1.100,3327120,1.167,2948965,1.267,80302,1.413,539191,1.637,1245842,1.659,0,1.760,3430857,1.883,3099771,1.927,380865,1.983,1337418,1.983,0,2.039,12509604,2.151,11657371,2.151,1851598,2.218,2292383,2.252,4261570,2.185,4470615,2.330,3953947,2.352,8822229,2.364,9819815,2.464,4609822,2.453,4060594,2.531,9729076,2.531,667972,2.520,648011,2.632,13466417,2.688,5993798,2.789,4045031,2.889,12293142,2.912,202609,3.035,10847917,3.046,4296638,3.080,143957,3.147,4644891,3.169,203953,3.259,1018029,3.359,488629,3.449,912634,3.482,1988488,3.527,61977,3.561,2385935,3.672,471581,3.616,2999366,3.561,1391917,3.616,722158,3.807,7203674,3.829,329041,3.807,2637162,3.963,12317574,4.019,21927794,4.198,8891402,4.153,68521,4.344,100974,4.332,7081,4.388,0,4.433,10409317,4.601,5921999,4.702,1045616,4.590,71730,4.780,7278292,4.869,5452640
!,!,MZ002H-Pool14-P005A1-S049-T00,MZ002H-Pool14-P005A1-S049-T00.d,Sample,,5/12/2016 9:12 PM,,,1.044,1547443,1.066,3142595,1.100,3125791,1.156,4902197,1.256,119610,1.357,353293,1.637,1007908,1.659,786328,1.760,2496088,1.849,2521407,1.872,1946401,1.972,1108305,1.995,1212046,2.039,8447872,2.140,6844810,2.140,1181735,2.207,1261413,2.241,2686086,2.185,2403861,2.330,2184548,2.341,6854179,2.353,6910122,2.464,3278220,2.442,3086242,2.532,5819042,2.532,347625,2.509,1599144,2.632,11251283,2.677,4719110,2.789,3292916,2.890,9927845,2.912,226639,3.024,8953260,3.035,3984475,3.069,99282,3.147,3321343,3.169,155048,3.259,634066,3.359,362202,3.438,1732278,3.482,2124909,3.527,126785,3.561,2812813,3.639,1217729,3.605,3000010,3.561,1670793,3.617,966752,3.807,8633720,3.829,278575,3.807,1806507,3.963,11723492,4.019,21467827,4.198,9326054,4.154,2695212,4.344,77934,4.333,455474,4.400,1430667,4.433,10527568,4.601,6426389,4.702,1244563,4.590,72896,4.780,6306621,4.870,7135030
!,!,MZ002H-Pool14-P005A2-S050-T00,MZ002H-Pool14-P005A2-S050-T00.d,Sample,,5/12/2016 11:47 PM,,,1.042,982560,1.064,2994630,1.109,2398105,1.154,3676431,1.265,96061,1.344,233639,1.623,866473,1.657,756087,1.758,1943491,1.836,1968359,1.858,1395469,1.981,887627,1.981,1529898,2.037,6571582,2.138,4555494,2.149,854036,2.205,888311,2.239,1833116,2.194,1908950,2.328,1525261,2.351,4834163,2.351,5398901,2.462,2186237,2.440,2210304,2.530,3867719,2.530,220106,2.518,2350974,2.619,8670042,2.675,3041530,2.787,2382833,2.887,7081372,2.910,161467,3.022,7061675,3.033,2813131,3.078,78624,3.156,2635401,3.167,129404,3.257,439260,3.357,299839,3.436,585782,3.480,1688809,3.525,70219,3.559,2333939,3.637,707572,3.615,2086557,3.570,1380318,3.615,893829,3.805,7361535,3.827,220477,3.805,1338328,3.961,10238619,4.017,19631092,4.196,8461715,4.163,2528107,4.342,93152,4.330,397324,4.398,4324976,4.431,9527312,4.599,5983839,4.700,1012229,4.588,59665,4.778,6808317,4.867,5934847
!,!,MZ002H-Pool14-P005A3-S051-T00,MZ002H-Pool14-P005A3-S051-T00.d,Sample,,5/13/2016 2:21 AM,,,1.042,1282666,1.064,2924178,1.109,2515836,1.153,4354101,1.265,100303,1.355,280639,1.623,921000,1.657,749725,1.757,2089691,1.836,2155366,1.858,1502005,1.981,993042,1.981,1859078,2.037,7387277,2.138,5362949,2.149,807408,2.205,937951,2.250,2070189,2.194,2205420,2.328,1751802,2.350,5601732,2.350,6055424,2.462,2761565,2.440,2582617,2.529,4889082,2.529,302912,2.507,2493563,2.619,9976566,2.675,3830130,2.787,2714926,2.887,8468596,2.910,191250,3.022,7913736,3.033,3515994,3.077,86458,3.156,3261468,3.167,144844,3.256,572472,3.368,398158,3.435,1133339,3.480,2053248,3.525,86109,3.570,2593717,3.637,879915,3.603,2112808,3.570,1531564,3.614,936394,3.805,8433530,3.827,301287,3.816,1692846,3.972,11290923,4.017,20662543,4.207,9251537,4.163,2729929,4.353,84541,4.341,409088,4.397,76123,4.431,10343058,4.599,6101257,4.699,1131573,4.588,66263,4.778,6874731,4.867,6093218
!,!,MZ002H-Pool14-P005A4-S052-T00,MZ002H-Pool14-P005A4-S052-T00.d,Sample,,5/13/2016 4:56 AM,,,1.053,1628247,1.075,3167375,1.109,2914589,1.165,4832623,1.265,120221,1.366,341778,1.635,1114483,1.657,900126,1.758,2722645,1.847,2805525,1.892,1845560,1.981,1031257,1.993,1184361,2.037,8787429,2.138,7196632,2.149,1311740,2.205,1298346,2.239,2759887,2.194,2606974,2.328,2315456,2.351,7401009,2.351,7494536,2.462,3370433,2.440,3030123,2.530,6169990,2.518,358470,2.507,1488434,2.619,11757100,2.675,4811789,2.787,3324029,2.887,10085014,2.910,225218,3.022,9170955,3.033,4007128,3.078,106868,3.145,3763577,3.167,165952,3.257,669517,3.357,432969,3.436,1187921,3.480,2098096,3.536,97137,3.570,2512297,3.637,767648,3.603,3409817,3.570,1598008,3.615,842563,3.805,8340385,3.827,264141,3.816,1671387,3.973,12201729,4.028,22014037,4.207,10103904,4.163,3236584,4.353,90363,4.330,471888,4.398,3526466,4.431,11390995,4.599,6795524,4.700,1309383,4.588,75454,4.778,7985553,4.867,7087304
!,!,MZ002H-Pool14-P005A1-S049-T12,MZ002H-Pool14-P005A1-S049-T12.d,Sample,,5/13/2016 7:31 AM,,,1.046,1870028,1.090,4201043,1.113,4473403,1.157,4184472,1.258,139071,1.426,448445,1.627,1427777,1.638,0,1.761,3738003,1.896,3447772,2.008,2611026,1.974,1546699,1.996,349779,2.030,12760062,2.142,11137236,2.142,1723934,2.220,2125020,2.254,4874043,2.187,4316843,2.332,3605550,2.343,8328523,2.354,8786781,2.466,4192000,2.444,3938904,2.533,8817639,2.522,739727,2.511,1092471,2.623,13277027,2.679,5838956,2.791,3790748,2.891,11999226,2.914,242549,3.026,9600182,3.037,5109954,3.070,124822,3.149,4234757,3.171,179279,3.260,817795,3.361,378049,3.439,2906316,3.473,1926349,3.529,74682,3.562,2189364,3.663,1264477,3.607,3113508,3.574,1433323,3.618,812435,3.809,7761075,3.831,283052,3.820,2448121,3.965,10915399,4.021,19857209,4.200,8984507,4.189,0,4.345,72807,4.334,0,4.401,0,4.435,9195906,4.603,5870781,4.703,1056283,4.592,64207,4.782,5016504,4.871,5251054
!,!,MZ002H-Pool14-P005A2-S050-T12,MZ002H-Pool14-P005A2-S050-T12.d,Sample,,5/13/2016 10:06 AM,,,1.041,925275,1.074,2772151,1.097,2237892,1.153,2212842,1.265,85044,1.354,217852,1.622,770989,1.656,668522,1.757,1693740,1.835,1841760,1.869,1307258,1.980,980624,1.980,1552756,2.025,6978178,2.137,4582162,2.137,665542,2.204,863610,2.238,1845239,2.193,1874836,2.327,1695963,2.338,3747404,2.350,5270547,2.461,1995392,2.439,2084863,2.529,3759833,2.517,211513,2.506,2084878,2.618,7790620,2.663,2988237,2.786,2238510,2.875,6586713,2.909,151562,3.021,6502756,3.032,2582600,3.065,64558,3.155,2662192,3.166,121737,3.256,445235,3.367,284387,3.435,759662,3.479,1496200,3.535,38442,3.569,1998919,3.636,752149,3.614,1204270,3.569,999457,3.614,716276,3.804,6941208,3.826,205182,3.815,1789769,3.972,10061096,4.027,18909128,4.206,8530192,4.162,1057763,4.352,86922,4.330,383472,4.397,3909367,4.430,9019849,4.598,5527031,4.699,758063,4.587,56100,4.777,6017507,4.866,5262160
!,!,MZ002H-Pool14-P005A3-S051-T12,MZ002H-Pool14-P005A3-S051-T12.d,Sample,,5/13/2016 12:40 PM,,,1.054,1411952,1.087,3098179,1.109,2724629,1.165,2829868,1.266,82178,1.411,402204,1.624,1072764,1.646,0,1.758,2924850,1.881,3235422,2.083,2675544,1.982,1283245,1.993,311296,2.027,12673580,2.139,11440741,2.139,1270380,2.217,2099749,2.250,4726548,2.183,4962190,2.329,3744751,2.351,7900287,2.351,9391848,2.463,4132040,2.452,3867125,2.530,9364595,2.519,703843,2.508,342041,2.631,12867759,2.675,6366101,2.787,4189663,2.888,11588489,2.910,220831,3.022,10134983,3.033,4311975,3.067,125405,3.145,4654792,3.168,188173,3.246,1044723,3.358,462418,3.436,1529911,3.481,1940945,3.526,50913,3.570,2209599,3.682,652136,3.604,1926586,3.570,1235322,3.615,738479,3.805,7168429,3.828,276125,3.817,2194340,3.973,12311934,4.029,21425206,4.197,10290855,4.163,648291,4.342,89214,4.331,4957,4.387,0,4.432,10386545,4.600,5881329,4.700,993607,4.588,66845,4.779,5641507,4.868,4887514
!,!,MZ002H-Pool14-P005A4-S052-T12,MZ002H-Pool14-P005A4-S052-T12.d,Sample,,5/13/2016 3:15 PM,,,1.054,2467223,1.087,3746965,1.110,4285727,1.165,4541298,1.266,106892,1.423,476704,1.635,1629131,1.646,0,1.758,4237998,1.881,4277454,2.072,3399914,1.982,1294828,1.982,0,2.027,12412712,2.139,13415586,2.150,2032568,2.217,2730130,2.251,6472724,2.183,4167319,2.329,4738143,2.351,9548295,2.351,10963477,2.463,5384685,2.441,5191406,2.530,11291474,2.519,867249,2.508,26259,2.620,15874782,2.676,8103165,2.787,4982548,2.877,14705742,2.911,315768,3.022,12295617,3.034,5348293,3.067,143737,3.145,4651018,3.168,189965,3.246,1079246,3.358,480054,3.436,2058650,3.481,1940666,3.526,62233,3.570,2360059,3.671,924026,3.604,3408650,3.570,1389281,3.615,825764,3.805,8103623,3.828,297629,3.828,2212648,3.973,13511862,4.029,24150446,4.197,12261407,4.163,2492517,4.342,107967,4.331,182112,4.398,136957,4.432,12484236,4.600,7692516,4.700,1338522,4.588,87533,4.779,7361870,4.868,7008774
!,!,MZ002H-Pool14-P005B1-S053-T00,MZ002H-Pool14-P005B1-S053-T00.d,Sample,,5/13/2016 11:36 PM,,,1.052,985921,1.074,2152689,1.108,2396008,1.164,2562168,1.264,93392,1.343,310128,1.622,858873,1.656,715663,1.745,2077558,1.824,1942650,1.846,1453501,1.980,783546,1.980,1604738,2.025,5850380,2.126,5317443,2.126,1134826,2.193,924905,2.226,1948243,2.182,1652081,2.316,1749835,2.338,5008335,2.338,5814902,2.439,2525960,2.428,2394697,2.517,4477802,2.506,251433,2.506,2143874,2.607,8898487,2.651,3587810,2.786,2330136,2.864,7771833,2.886,187718,2.998,8300420,3.009,2731613,3.065,91828,3.144,2950049,3.166,154583,3.244,519582,3.356,423479,3.423,527052,3.468,2129520,3.524,77632,3.569,2559398,3.613,817764,3.580,2491734,3.580,1329564,3.613,881496,3.792,8433096,3.826,284048,3.826,1922427,3.971,12132640,4.039,21773260,4.195,9413664,4.173,3026890,4.341,143533,4.329,473909,4.396,5328587,4.430,10236138,4.598,6071726,4.698,1066949,4.587,72187,4.777,5935055,4.866,6102589
!,!,MZ002H-Pool14-P005B2-S054-T00,MZ002H-Pool14-P005B2-S054-T00.d,Sample,,5/14/2016 2:11 AM,,,1.055,542557,1.077,2335989,1.111,1934559,1.167,2734521,1.268,69549,1.346,190581,1.626,665062,1.659,574032,1.749,1455241,1.827,1510640,1.849,1172511,1.972,782198,1.984,1465702,2.017,5821095,2.129,3831508,2.129,597422,2.196,703272,2.230,1437890,2.185,1716470,2.319,1280545,2.330,3714918,2.342,4217169,2.442,1739345,2.431,1582945,2.509,2956540,2.498,184801,2.509,2009605,2.610,6799827,2.655,2361251,2.789,1719599,2.867,5307641,2.890,124192,3.001,6019754,3.013,2104984,3.069,72087,3.147,2574981,3.158,121710,3.248,409777,3.359,318211,3.415,333732,3.471,1976447,3.527,84965,3.561,2149608,3.617,566391,3.583,1621474,3.572,1058487,3.617,717659,3.796,6831213,3.818,250741,3.829,1894091,3.964,8834424,4.031,16896944,4.198,6916692,4.176,2272780,4.344,108869,4.333,366410,4.389,3354306,4.433,7633005,4.590,4678876,4.702,842177,4.590,57551,4.780,6032901,4.858,4679948
!,!,MZ002H-Pool14-P005B3-S055-T00,MZ002H-Pool14-P005B3-S055-T00.d,Sample,,5/14/2016 4:46 AM,,,1.040,652388,1.073,2380310,1.096,1984621,1.152,2587787,1.263,69207,1.342,219995,1.621,640173,1.655,564633,1.744,1496777,1.834,1494602,1.845,1228240,1.968,787832,1.979,1496531,2.024,6050678,2.125,3974859,2.125,699634,2.203,691706,2.225,1381927,2.181,1593097,2.315,1354486,2.337,3694742,2.337,4355908,2.449,1719789,2.427,1688438,2.505,3041913,2.505,205461,2.505,1937549,2.606,6801538,2.651,2672648,2.785,1817276,2.863,5588783,2.885,122141,3.008,6059496,3.008,2178093,3.064,68678,3.143,2423421,3.165,120841,3.255,406036,3.355,312091,3.422,537690,3.467,1858275,3.523,81457,3.568,2085152,3.613,707531,3.590,1800845,3.579,1017085,3.613,616799,3.792,6688684,3.825,220411,3.836,2159346,3.970,8860797,4.038,16638954,4.194,6981661,4.172,2330047,4.340,99684,4.328,381679,4.396,3665289,4.429,7631407,4.597,4463986,4.698,802087,4.586,55835,4.776,6166153,4.865,4569678
!,!,MZ002H-Pool14-P005B4-S056-T00,MZ002H-Pool14-P005B4-S056-T00.d,Sample,,5/14/2016 7:20 AM,,,1.043,929496,1.076,2421189,1.099,2356340,1.155,2527398,1.267,94040,1.345,231712,1.624,820623,1.658,676561,1.747,1914140,1.837,1891547,1.848,1430167,1.971,874201,1.971,1597541,2.016,6570043,2.128,5089063,2.128,1124637,2.195,911901,2.228,1947337,2.184,1781915,2.318,1796332,2.340,4735257,2.340,5665542,2.441,2538181,2.430,2350483,2.508,4406388,2.497,275847,2.508,2109720,2.598,8621213,2.654,3594977,2.788,2441630,2.866,8064793,2.888,167115,3.000,8219361,3.000,2926852,3.067,85306,3.146,3131591,3.157,159330,3.246,527175,3.358,381523,3.414,762744,3.470,2526097,3.526,92929,3.571,2715864,3.616,966674,3.582,3219141,3.571,1322524,3.616,710968,3.795,8324892,3.817,279582,3.828,2107796,3.974,11086225,4.041,20243477,4.197,8925527,4.164,2847186,4.343,111789,4.331,437255,4.387,4991102,4.432,9792174,4.589,5772843,4.689,1023824,4.589,69985,4.779,7354498,4.868,5730520
!,!,MZ002H-Pool14-P005B1-S053-T12,MZ002H-Pool14-P005B1-S053-T12.d,Sample,,5/14/2016 9:55 AM,,,1.041,1044584,1.074,2478786,1.108,2571611,1.164,1993484,1.265,104981,1.354,300562,1.623,781701,1.656,212674,1.746,1962935,1.835,1797067,1.869,1488599,1.969,817359,1.980,1928536,2.025,6950663,2.126,5081813,2.126,771187,2.193,972048,2.227,1978132,2.182,1967270,2.316,1708846,2.338,4517434,2.338,5491644,2.439,2325769,2.428,2200142,2.506,3784475,2.506,261133,2.506,2088018,2.607,7835388,2.652,3131429,2.786,2034098,2.864,6752975,2.887,133708,2.998,6793050,3.010,2307123,3.066,76049,3.144,3039094,3.155,156212,3.245,571818,3.345,346765,3.412,491332,3.468,2167484,3.524,42737,3.569,1946029,3.614,579282,3.580,1498316,3.569,935899,3.614,647301,3.793,7738065,3.815,318068,3.837,2028320,3.972,9709629,4.039,17959888,4.195,8393536,4.173,1434841,4.341,134945,4.330,180675,4.386,3299461,4.430,8633037,4.587,5131400,4.699,858092,4.587,57680,4.777,5068709,4.867,4518053
!,!,MZ002H-Pool14-P005B2-S054-T12,MZ002H-Pool14-P005B2-S054-T12.d,Sample,,5/14/2016 12:30 PM,,,1.055,818722,1.089,2240548,1.111,2019423,1.167,2350059,1.268,79058,1.346,228061,1.626,644315,1.659,204662,1.749,1537778,1.838,1490865,1.849,1595244,1.972,761117,1.972,1894540,2.017,6274687,2.129,4386149,2.140,490159,2.196,729878,2.230,1342175,2.185,1842770,2.308,1502465,2.330,3145432,2.341,4807339,2.442,1870810,2.431,1770438,2.509,3266955,2.498,184149,2.509,2288683,2.610,6333134,2.643,2573937,2.778,1867368,2.856,5448341,2.890,107090,3.001,5808039,3.013,1736218,3.069,63135,3.147,2627101,3.158,130170,3.247,478291,3.348,289012,3.415,135169,3.471,2190699,3.527,38214,3.561,1931445,3.617,418478,3.583,1134768,3.572,802972,3.617,625692,3.796,6794146,3.818,262283,3.840,2246984,3.963,8745012,4.042,16505292,4.198,7603512,4.176,1539007,4.344,109088,4.333,305728,4.388,2364071,4.422,162959,4.590,4373072,4.691,667147,4.590,49314,4.769,5638468,4.858,3673528
!,!,MZ002H-Pool14-P005B3-S055-T12,MZ002H-Pool14-P005B3-S055-T12.d,Sample,,5/14/2016 3:05 PM,,,1.042,987097,1.075,2455649,1.097,2273048,1.153,2073171,1.265,86666,1.355,284114,1.623,616833,1.657,546597,1.746,1573645,1.836,1359455,1.847,1422211,1.970,817505,1.981,1844307,2.026,6357953,2.127,3825825,2.127,519533,2.194,585386,2.227,1091254,2.183,1789297,2.317,1360613,2.339,3069206,2.339,4427497,2.440,1898504,2.429,1721351,2.507,3043224,2.507,203221,2.507,2170013,2.608,6715640,2.652,3012270,2.787,1719025,2.865,5618638,2.887,124546,3.010,5282991,3.010,2074206,3.066,61073,3.145,2112122,3.156,125510,3.245,413472,3.357,300550,3.413,527073,3.469,2135507,3.525,53986,3.570,1897392,3.614,627096,3.581,1383385,3.570,958823,3.614,636818,3.793,5911451,3.816,247716,3.827,2605878,3.972,8239333,4.040,15172049,4.196,6913248,4.174,1757232,4.342,97972,4.330,320534,4.386,3251031,4.431,6671968,4.588,4009815,4.688,648084,4.588,47973,4.778,5278891,4.867,3967387
!,!,MZ002H-Pool14-P005B4-S056-T12,MZ002H-Pool14-P005B4-S056-T12.d,Sample,,5/14/2016 5:39 PM,,,1.055,1140334,1.088,2297584,1.111,2833467,1.167,2192933,1.267,102691,1.357,278895,1.625,825909,1.659,675310,1.748,2141428,1.827,1911486,1.849,1522032,1.972,841698,1.972,2016113,2.017,6609528,2.129,5206666,2.129,1000498,2.196,910208,2.229,1697092,2.185,1809421,2.308,1859981,2.330,4937670,2.341,6149856,2.442,2784907,2.431,2523229,2.509,4311860,2.498,254707,2.498,2516971,2.599,8808202,2.654,3347276,2.778,2330449,2.856,7452092,2.889,166561,3.001,8040070,3.001,3059984,3.068,90583,3.147,3005106,3.158,168972,3.247,581937,3.348,430786,3.415,616241,3.471,2351853,3.527,67142,3.561,2304182,3.616,817790,3.583,2586929,3.572,1227179,3.616,609368,3.795,7407542,3.818,297352,3.829,2708018,3.963,11438967,4.042,20004144,4.198,9424674,4.176,2604162,4.344,122618,4.321,512713,4.388,4034511,4.433,9378209,4.590,5312830,4.690,1062391,4.590,70962,4.769,6620696,4.858,5753960
!,!,MZ002H-Pool14-P005C1-S057-T00,MZ002H-Pool14-P005C1-S057-T00.d,Sample,,5/14/2016 8:14 PM,,,1.053,1078030,1.076,2442031,1.109,2760675,1.154,2867960,1.266,102874,1.344,268261,1.624,786317,1.657,602443,1.747,1992769,1.836,1659305,1.859,1396462,1.970,825707,1.982,2002772,2.026,6392438,2.127,5013136,2.127,890728,2.194,802981,2.228,1760541,2.183,2013118,2.317,1610517,2.328,4150173,2.340,5180177,2.440,2254317,2.429,2098363,2.507,3627718,2.496,220407,2.496,2148053,2.608,7871071,2.653,3101844,2.776,2169386,2.865,6715355,2.888,148652,3.000,6699208,3.011,2535069,3.067,79256,3.145,2809336,3.156,148032,3.246,489056,3.346,358917,3.413,503352,3.469,2276336,3.525,74487,3.559,2097873,3.615,632306,3.581,1650884,3.570,1133313,3.615,769409,3.794,6940178,3.816,278907,3.839,1749082,3.962,10079760,4.040,17997550,4.196,8374883,4.174,2436106,4.342,116249,4.320,351938,4.387,4247718,4.431,8293313,4.588,4694991,4.689,883502,4.588,54873,4.778,5161959,4.856,4507220
!,!,MZ002H-Pool14-P005C2-S058-T00,MZ002H-Pool14-P005C2-S058-T00.d,Sample,,5/14/2016 10:49 PM,,,1.053,793376,1.075,2282487,1.109,2293011,1.154,2695162,1.254,87414,1.355,225359,1.623,668559,1.657,588409,1.747,1626482,1.836,1393332,1.858,1154117,1.970,836863,1.981,2036243,2.026,6118408,2.127,4335552,2.127,752511,2.194,707518,2.228,1595016,2.183,1888185,2.317,1411388,2.339,3563851,2.339,4755048,2.440,1953839,2.429,1856806,2.507,3276772,2.496,198583,2.496,2148205,2.608,6994037,2.653,2716476,2.787,1984983,2.865,6148850,2.888,131158,2.999,5907968,3.011,2227339,3.067,76063,3.145,2501346,3.167,136896,3.246,444209,3.346,297820,3.413,417575,3.469,2235342,3.525,75347,3.570,1971745,3.615,618900,3.581,1598554,3.570,1060155,3.615,680139,3.794,6517500,3.816,248651,3.838,1949426,3.973,8803306,4.040,16173825,4.196,7317478,4.174,2225742,4.342,103462,4.331,318315,4.386,3543312,4.431,7386999,4.588,4247213,4.689,775932,4.588,49831,4.778,5641891,4.856,4135972
!,!,MZ002H-Pool14-P005C3-S059-T00,MZ002H-Pool14-P005C3-S059-T00.d,Sample,,5/15/2016 1:23 AM,,,1.064,1004095,1.086,2432737,1.119,2517964,1.164,2954638,1.265,98713,1.354,241942,1.623,717474,1.656,391927,1.746,1841277,1.835,1579297,1.869,895023,1.970,886763,1.981,1239960,2.026,6414766,2.126,4660011,2.126,614541,2.193,743359,2.227,1689405,2.182,2060567,2.316,1594144,2.339,3493251,2.339,5152007,2.439,2087834,2.428,2038068,2.507,3630986,2.507,197136,2.507,2316283,2.607,7497996,2.652,2788541,2.786,2240138,2.865,6060921,2.887,138535,3.010,6130956,3.010,2195221,3.066,72698,3.144,2664121,3.155,140835,3.245,448829,3.346,323914,3.413,317536,3.469,2137480,3.525,62685,3.569,2048786,3.614,535263,3.580,1102864,3.569,1099058,3.614,754249,3.793,6725988,3.815,266456,3.838,1931814,3.972,9722973,4.039,17343622,4.196,8083994,4.173,2395437,4.341,109228,4.319,303561,4.386,3598695,4.431,7882627,4.587,4375136,4.688,794852,4.587,52557,4.777,5465553,4.856,4336292
!,!,MZ002H-Pool14-P005C4-S060-T00,MZ002H-Pool14-P005C4-S060-T00.d,Sample,,5/15/2016 3:58 AM,,,1.055,1285930,1.088,2696346,1.111,3224335,1.155,3153480,1.256,125014,1.368,296040,1.625,954671,1.659,692042,1.748,2626590,1.849,1938036,1.883,1354543,1.972,947510,1.972,1838490,2.017,7848591,2.129,6630609,2.129,1231881,2.196,1078328,2.229,2419896,2.185,2556488,2.319,1980723,2.341,4881665,2.341,6496212,2.442,2590238,2.431,2527273,2.509,4634636,2.498,288723,2.498,1727040,2.610,9646639,2.654,3504416,2.777,2735726,2.856,7566833,2.889,152733,3.001,7388254,3.001,2669187,3.068,99740,3.135,3404911,3.158,177948,3.247,626976,3.348,411434,3.415,644666,3.471,2924899,3.527,113541,3.560,2323127,3.616,526240,3.583,3122314,3.572,1395916,3.616,613433,3.795,7595247,3.818,359461,3.840,2495291,3.963,10407566,4.041,18281261,4.187,8389354,4.176,2610127,4.343,98032,4.321,362820,4.388,161669,4.422,8581879,4.590,4975094,4.690,1039667,4.578,58035,4.769,6179055,4.858,4962545
!,!,MZ002H-Pool14-P005C1-S057-T12,MZ002H-Pool14-P005C1-S057-T12.d,Sample,,5/15/2016 6:33 AM,,,1.043,1020930,1.076,2406109,1.110,2658398,1.155,2488711,1.255,109191,1.356,264755,1.624,781448,1.636,0,1.747,2006478,1.837,1748212,1.859,1395950,1.971,799589,1.971,1851727,2.016,6416165,2.128,5391794,2.128,825085,2.195,790588,2.228,1196296,2.184,2162047,2.318,1528871,2.340,4006459,2.340,5298190,2.441,2302791,2.430,2083019,2.508,3478546,2.497,243348,2.497,2170062,2.598,7875654,2.654,3143150,2.777,1937593,2.855,6732816,2.888,142235,3.000,6438089,3.000,2472778,3.056,73864,3.146,2512409,3.157,134019,3.246,456294,3.347,300778,3.414,723642,3.470,1768801,3.526,43401,3.571,1695641,3.616,639102,3.582,1373645,3.571,951307,3.616,712370,3.795,6181112,3.817,239971,3.839,1980547,3.962,9894972,4.041,17579847,4.197,8594079,4.175,0,4.343,112584,4.320,76176,4.388,3373326,4.421,8072069,4.589,4333599,4.690,826627,4.578,53062,4.768,3765127,4.857,3798967
